NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N,D6C,D6N
6,Município,45,Pessoas,...,1100338,Nova Mamoré - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100346,Alvorada D'Oeste - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100379,Alto Alegre dos Parecis - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100403,Alto Paraíso - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100452,Buritis - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100502,Novo Horizonte do Oeste - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100601,Cacaulândia - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100700,Campo Novo de Rondônia - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100809,Candeias do Jamari - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100908,Castanheiras - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100924,Chupinguaia - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1100940,Cujubim - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101005,Governador Jorge Teixeira - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101104,Itapuã do Oeste - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101203,Ministro Andreazza - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101302,Mirante da Serra - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101401,Monte Negro - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101435,Nova União - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101450,Parecis - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101468,Pimenteiras do Oeste - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101476,Primavera de Rondônia - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101484,São Felipe D'Oeste - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101492,São Francisco do Guaporé - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101500,Seringueiras - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101559,Teixeirópolis - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101609,Theobroma - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101708,Urupá - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101757,Vale do Anari - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1101807,Vale do Paraíso - RO,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200013,Acrelândia - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200054,Assis Brasil - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12311,1200104,Brasiléia - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200138,Bujari - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200179,Capixaba - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,43584,1200203,Cruzeiro do Sul - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200252,Epitaciolândia - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15768,1200302,Feijó - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200328,Jordão - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200336,Mâncio Lima - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200344,Manoel Urbano - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200351,Marechal Thaumaturgo - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200385,Plácido de Castro - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200393,Porto Walter - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,83977,1200401,Rio Branco - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200427,Rodrigues Alves - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200435,Santa Rosa do Purus - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200450,Senador Guiomard - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22470,1200500,Sena Madureira - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,23862,1200609,Tarauacá - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13327,1200708,Xapuri - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1200807,Porto Acre - AC,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1300029,Alvarães - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1300060,Amaturá - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1300086,Anamã - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12212,1300102,Anori - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1300144,Apuí - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6014,1300201,Atalaia do Norte - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17725,1300300,Autazes - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9628,1300409,Barcelos - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13998,1300508,Barreirinha - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15127,1300607,Benjamin Constant - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1300631,Beruri - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1300680,Boa Vista do Ramos - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19989,1300706,Boca do Acre - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16514,1300805,Borba - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1300839,Caapiranga - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5759,1300904,Canutama - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16984,1301001,Carauari - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,40767,1301100,Careiro - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1301159,Careiro da Várzea - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,27636,1301209,Coari - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12110,1301308,Codajás - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10882,1301407,Eirunepé - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11705,1301506,Envira - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11744,1301605,Fonte Boa - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1301654,Guajará - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14877,1301704,Humaitá - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12846,1301803,Ipixuna - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1301852,Iranduba - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,37346,1301902,Itacoatiara - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1301951,Itamarati - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2646,1302009,Itapiranga - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2415,1302108,Japurá - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6785,1302207,Juruá - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3955,1302306,Jutaí - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16737,1302405,Lábrea - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,49469,1302504,Manacapuru - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1302553,Manaquiri - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,311622,1302603,Manaus - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,21100,1302702,Manicoré - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8293,1302801,Maraã - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24095,1302900,Maués - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15539,1303007,Nhamundá - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11903,1303106,Nova Olinda do Norte - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6077,1303205,Novo Airão - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16585,1303304,Novo Aripuanã - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,38086,1303403,Parintins - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9693,1303502,Pauini - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1303536,Presidente Figueiredo - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1303569,Rio Preto da Eva - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3646,1303601,Santa Isabel do Rio Negro - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9437,1303700,Santo Antônio do Içá - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13420,1303809,São Gabriel da Cachoeira - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18814,1303908,São Paulo de Olivença - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1303957,São Sebastião do Uatumã - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4437,1304005,Silves - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1304062,Tabatinga - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10571,1304104,Tapauá - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19173,1304203,Tefé - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1304237,Tonantins - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1304260,Uarini - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6550,1304302,Urucará - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10292,1304401,Urucurituba - AM,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400027,Amajari - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400050,Alto Alegre - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,36464,1400100,Boa Vista - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400159,Bonfim - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400175,Cantá - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4421,1400209,Caracaraí - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400233,Caroebe - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400282,Iracema - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400308,Mucajaí - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400407,Normandia - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400456,Pacaraima - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400472,Rorainópolis - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400506,São João da Baliza - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400605,São Luiz - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1400704,Uiramutã - RR,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,57520,1500107,Abaetetuba - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1500131,Abel Figueiredo - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24487,1500206,Acará - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17826,1500305,Afuá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1500347,Água Azul do Norte - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,35021,1500404,Alenquer - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11889,1500503,Almeirim - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15345,1500602,Altamira - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10092,1500701,Anajás - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22527,1500800,Ananindeua - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1500859,Anapu - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18331,1500909,Augusto Corrêa - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1500958,Aurora do Pará - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8819,1501006,Aveiro - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4405,1501105,Bagre - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12134,1501204,Baião - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1501253,Bannach - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17498,1501303,Barcarena - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,633374,1501402,Belém - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1501451,Belterra - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13867,1501501,Benevides - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1501576,Bom Jesus do Tocantins - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6084,1501600,Bonito - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,61934,1501709,Bragança - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1501725,Brasil Novo - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1501758,Brejo Grande do Araguaia - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1501782,Breu Branco - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,38201,1501808,Breves - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15735,1501907,Bujaru - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1501956,Cachoeira do Piriá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10386,1502004,Cachoeira do Arari - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,59754,1502103,Cametá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1502152,Canaã dos Carajás - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,26650,1502202,Capanema - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,25565,1502301,Capitão Poço - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,37910,1502400,Castanhal - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20764,1502509,Chaves - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6339,1502608,Colares - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,28953,1502707,Conceição do Araguaia - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1502756,Concórdia do Pará - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1502764,Cumaru do Norte - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1502772,Curionópolis - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10572,1502806,Curralinho - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1502855,Curuá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22537,1502905,Curuçá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1502939,Dom Eliseu - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1502954,Eldorado do Carajás - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10054,1503002,Faro - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1503044,Floresta do Araguaia - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1503077,Garrafão do Norte - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1503093,Goianésia do Pará - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13971,1503101,Gurupá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15966,1503200,Igarapé-Açu - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,31228,1503309,Igarapé-Miri - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6610,1503408,Inhangapi - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1503457,Ipixuna do Pará - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,33393,1503507,Irituia - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12690,1503606,Itaituba - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5346,1503705,Itupiranga - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1503754,Jacareacanga - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2219,1503804,Jacundá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18684,1503903,Juruti - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10074,1504000,Limoeiro do Ajuru - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1504059,Mãe do Rio - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5058,1504109,Magalhães Barata - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24474,1504208,Marabá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18089,1504307,Maracanã - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16922,1504406,Marapanim - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1504422,Marituba - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1504455,Medicilândia - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6103,1504505,Melgaço - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9087,1504604,Mocajuba - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18035,1504703,Moju - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,28379,1504802,Monte Alegre - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14985,1504901,Muaná - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1504950,Nova Esperança do Piriá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1504976,Nova Ipixuna - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8235,1505007,Nova Timboteua - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1505031,Novo Progresso - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1505064,Novo Repartimento - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,26426,1505106,Óbidos - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10768,1505205,Oeiras do Pará - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18994,1505304,Oriximiná - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,27644,1505403,Ourém - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1505437,Ourilândia do Norte - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1505486,Pacajá - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1505494,Palestina do Pará - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14697,1505502,Paragominas - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,1505536,Parauapebas - PA,1970,1970,93,População residente,0,Total,0,Total,0,Total
