NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,45,Pessoas,9064,1302009,Itapiranga - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,3265,1302108,Japurá - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,14312,1302207,Juruá - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,14753,1302306,Jutaí - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,45245,1302405,Lábrea - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,96236,1302504,Manacapuru - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,31147,1302553,Manaquiri - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,2145444,1302603,Manaus - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,54907,1302702,Manicoré - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,18186,1302801,Maraã - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,62755,1302900,Maués - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,20899,1303007,Nhamundá - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,36721,1303106,Nova Olinda do Norte - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,18974,1303205,Novo Airão - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,25237,1303304,Novo Aripuanã - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,113168,1303403,Parintins - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,19329,1303502,Pauini - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,35352,1303536,Presidente Figueiredo - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,32577,1303569,Rio Preto da Eva - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,24436,1303601,Santa Isabel do Rio Negro - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,21966,1303700,Santo Antônio do Içá - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,44816,1303809,São Gabriel da Cachoeira - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,38515,1303908,São Paulo de Olivença - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,13685,1303957,São Sebastião do Uatumã - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,9110,1304005,Silves - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,64488,1304062,Tabatinga - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,17299,1304104,Tapauá - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,60154,1304203,Tefé - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,18610,1304237,Tonantins - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,13387,1304260,Uarini - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,16383,1304302,Urucará - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,22537,1304401,Urucurituba - AM,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,12394,1400027,Amajari - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,15638,1400050,Alto Alegre - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,375374,1400100,Boa Vista - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,12257,1400159,Bonfim - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,17868,1400175,Cantá - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,21564,1400209,Caracaraí - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,9950,1400233,Caroebe - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,11600,1400282,Iracema - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,17528,1400308,Mucajaí - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,11045,1400407,Normandia - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,15580,1400456,Pacaraima - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,29533,1400472,Rorainópolis - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,8052,1400506,São João da Baliza - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,7860,1400605,São Luiz - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,10325,1400704,Uiramutã - RR,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,156292,1500107,Abaetetuba - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,7382,1500131,Abel Figueiredo - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,55513,1500206,Acará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,38863,1500305,Afuá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,27241,1500347,Água Azul do Norte - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,56480,1500404,Alenquer - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,34142,1500503,Almeirim - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,113195,1500602,Altamira - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,28859,1500701,Anajás - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,525566,1500800,Ananindeua - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,27161,1500859,Anapu - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,45516,1500909,Augusto Corrêa - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,30896,1500958,Aurora do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,16371,1501006,Aveiro - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,30009,1501105,Bagre - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,46416,1501204,Baião - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,3310,1501253,Bannach - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,122294,1501303,Barcarena - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,1485732,1501402,Belém - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,17624,1501451,Belterra - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,61689,1501501,Benevides - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,16841,1501576,Bom Jesus do Tocantins - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,16038,1501600,Bonito - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,126436,1501709,Bragança - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,15190,1501725,Brasil Novo - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,7392,1501758,Brejo Grande do Araguaia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,64738,1501782,Breu Branco - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,101891,1501808,Breves - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,28832,1501907,Bujaru - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,33178,1501956,Cachoeira do Piriá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,23466,1502004,Cachoeira do Arari - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,136390,1502103,Cametá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,36050,1502152,Canaã dos Carajás - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,68616,1502202,Capanema - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,54179,1502301,Capitão Poço - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,198294,1502400,Castanhal - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,23482,1502509,Chaves - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,12040,1502608,Colares - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,47734,1502707,Conceição do Araguaia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,32847,1502756,Concórdia do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,13179,1502764,Cumaru do Norte - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,18014,1502772,Curionópolis - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,33893,1502806,Curralinho - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,14197,1502855,Curuá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,39540,1502905,Curuçá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,58956,1502939,Dom Eliseu - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,33674,1502954,Eldorado do Carajás - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,7319,1503002,Faro - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,20080,1503044,Floresta do Araguaia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,26020,1503077,Garrafão do Norte - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,39857,1503093,Goianésia do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,32991,1503101,Gurupá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,38588,1503200,Igarapé-Açu - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,62355,1503309,Igarapé-Miri - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,11559,1503408,Inhangapi - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,62455,1503457,Ipixuna do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,32504,1503507,Irituia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,101097,1503606,Itaituba - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,53182,1503705,Itupiranga - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,8899,1503754,Jacareacanga - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,58457,1503804,Jacundá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,56908,1503903,Juruti - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,28583,1504000,Limoeiro do Ajuru - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,29917,1504059,Mãe do Rio - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,8523,1504109,Magalhães Barata - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,275086,1504208,Marabá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,29429,1504307,Maracanã - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,28220,1504406,Marapanim - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,129321,1504422,Marituba - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,31213,1504455,Medicilândia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,27415,1504505,Melgaço - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,30736,1504604,Mocajuba - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,80988,1504703,Moju - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,15982,1504752,Mojuí dos Campos - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,57900,1504802,Monte Alegre - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,39783,1504901,Muaná - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,21291,1504950,Nova Esperança do Piriá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,16499,1504976,Nova Ipixuna - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,15218,1505007,Nova Timboteua - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,25758,1505031,Novo Progresso - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,74602,1505064,Novo Repartimento - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,51964,1505106,Óbidos - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,32168,1505205,Oeiras do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,72160,1505304,Oriximiná - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,17721,1505403,Ourém - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,32319,1505437,Ourilândia do Norte - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,46986,1505486,Pacajá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,7596,1505494,Palestina do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,111764,1505502,Paragominas - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,202882,1505536,Parauapebas - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,5557,1505551,Pau D'Arco - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,8073,1505601,Peixe-Boi - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,12983,1505635,Piçarra - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,30293,1505650,Placas - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,30608,1505700,Ponta de Pedras - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,61126,1505809,Portel - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,40458,1505908,Porto de Moz - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,29886,1506005,Prainha - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,10792,1506104,Primavera - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,13512,1506112,Quatipuru - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,83997,1506138,Redenção - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,18186,1506161,Rio Maria - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,51903,1506187,Rondon do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,49503,1506195,Rurópolis - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,40424,1506203,Salinópolis - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,23424,1506302,Salvaterra - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,20704,1506351,Santa Bárbara do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,9939,1506401,Santa Cruz do Arari - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,69746,1506500,Santa Izabel do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,19852,1506559,Santa Luzia do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,21042,1506583,Santa Maria das Barreiras - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,24725,1506609,Santa Maria do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,71187,1506708,Santana do Araguaia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,302667,1506807,Santarém - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,6664,1506906,Santarém Novo - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,31038,1507003,Santo Antônio do Tauá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,17970,1507102,São Caetano de Odivelas - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,25358,1507151,São Domingos do Araguaia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,31837,1507201,São Domingos do Capim - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,124763,1507300,São Félix do Xingu - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,15833,1507409,São Francisco do Pará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,24991,1507458,São Geraldo do Araguaia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,6059,1507466,São João da Ponta - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,22842,1507474,São João de Pirabas - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,13940,1507508,São João do Araguaia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,58328,1507607,São Miguel do Guamá - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,26301,1507706,São Sebastião da Boa Vista - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,5849,1507755,Sapucaia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,11839,1507805,Senador José Porfírio - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,25181,1507904,Soure - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,103664,1507953,Tailândia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,11591,1507961,Terra Alta - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,18619,1507979,Terra Santa - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,62854,1508001,Tomé-Açu - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,30656,1508035,Tracuateua - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,18807,1508050,Trairão - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,39059,1508084,Tucumã - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,112148,1508100,Tucuruí - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,57632,1508126,Ulianópolis - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,45517,1508159,Uruará - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,53191,1508209,Vigia - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,61049,1508308,Viseu - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,14987,1508357,Vitória do Xingu - PA,2018,2018,9324,População residente estimada
6,Município,45,Pessoas,44410,1508407,Xinguara - PA,2018,2018,9324,População residente estimada
